,Date,G#,Age,Tm,Away,Opp,Att,Rush_YDS,Y/A,Rush_TD,Tgt,Rec,Rec_YDS,Y/R,Rec_TD,Ctch%,Y/Tgt,Snap_Pct,Snaps,Name,Position,Season,DKPt
1206,2018-11-11,9.0,23.178,LAC,1,OAK,3.0,19.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,36%,20.0,Austin Ekeler,RB,2018,1.9
1207,2018-11-18,10.0,23.185,LAC,0,DEN,6.0,29.0,4.83,0.0,2.0,2.0,40.0,20.0,0.0,100.0%,20.0,23%,18.0,Austin Ekeler,RB,2018,8.9
1208,2018-11-25,11.0,23.191999999999997,LAC,0,ARI,5.0,35.0,7.0,1.0,11.0,10.0,68.0,6.8,0.0,90.9%,6.18,38%,26.0,Austin Ekeler,RB,2018,26.3
1209,2018-12-02,12.0,23.199,LAC,1,PIT,13.0,21.0,1.62,0.0,8.0,5.0,22.0,4.4,0.0,62.5%,2.75,78%,49.0,Austin Ekeler,RB,2018,9.3
1210,2018-12-09,13.0,23.206,LAC,0,CIN,15.0,66.0,4.4,1.0,5.0,2.0,28.0,14.0,0.0,40.0%,5.6,68%,39.0,Austin Ekeler,RB,2018,17.4
1211,2018-12-30,16.0,23.226999999999997,LAC,1,DEN,8.0,58.0,7.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,25%,15.0,Austin Ekeler,RB,2018,11.8
1212,2018-09-09,1.0,23.03,MIN,0,SFO,16.0,40.0,2.5,0.0,7.0,6.0,55.0,9.17,0.0,85.7%,7.86,80%,57.0,Dalvin Cook,RB,2018,14.5
1213,2018-09-16,2.0,23.037,MIN,1,GNB,10.0,38.0,3.8,0.0,5.0,3.0,52.0,17.33,0.0,60.0%,10.4,68%,50.0,Dalvin Cook,RB,2018,12.0
1214,2018-09-27,4.0,23.048000000000002,MIN,1,LAR,10.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,24%,18.0,Dalvin Cook,RB,2018,2.0
1215,2018-11-04,9.0,23.086,MIN,0,DET,10.0,89.0,8.9,0.0,4.0,4.0,20.0,5.0,0.0,100.0%,5.0,57%,28.0,Dalvin Cook,RB,2018,14.9
1216,2018-11-18,10.0,23.1,MIN,1,CHI,9.0,12.0,1.33,0.0,3.0,3.0,-2.0,-0.67,0.0,100.0%,-0.67,88%,59.0,Dalvin Cook,RB,2018,3.0
1217,2018-11-25,11.0,23.107,MIN,0,GNB,10.0,29.0,2.9,0.0,3.0,3.0,47.0,15.67,1.0,100.0%,15.67,59%,41.0,Dalvin Cook,RB,2018,16.6
1218,2018-12-02,12.0,23.114,MIN,1,NWE,9.0,84.0,9.33,0.0,10.0,8.0,22.0,2.75,0.0,80.0%,2.2,77%,47.0,Dalvin Cook,RB,2018,18.6
1219,2018-12-10,13.0,23.122,MIN,1,SEA,13.0,55.0,4.23,0.0,7.0,5.0,28.0,5.6,1.0,71.4%,4.0,86%,50.0,Dalvin Cook,RB,2018,19.3
1220,2018-12-16,14.0,23.128,MIN,0,MIA,19.0,136.0,7.16,2.0,2.0,1.0,27.0,27.0,0.0,50.0%,13.5,61%,42.0,Dalvin Cook,RB,2018,32.3
1221,2018-12-23,15.0,23.135,MIN,1,DET,16.0,73.0,4.56,0.0,3.0,3.0,35.0,11.67,0.0,100.0%,11.67,75%,46.0,Dalvin Cook,RB,2018,13.8
1222,2018-12-30,16.0,23.142,MIN,0,CHI,11.0,39.0,3.55,0.0,5.0,4.0,21.0,5.25,0.0,80.0%,4.2,93%,53.0,Dalvin Cook,RB,2018,10.0
1223,2018-09-09,1.0,28.234,MIN,0,SFO,11.0,42.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,20%,14.0,Latavius Murray,RB,2018,4.2
1224,2018-09-16,2.0,28.241,MIN,1,GNB,4.0,19.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,32%,23.0,Latavius Murray,RB,2018,1.9
1225,2018-09-23,3.0,28.248,MIN,0,BUF,2.0,1.0,0.5,0.0,7.0,5.0,30.0,6.0,0.0,71.4%,4.29,58%,38.0,Latavius Murray,RB,2018,8.1
1226,2018-09-27,4.0,28.252,MIN,1,LAR,2.0,2.0,1.0,0.0,2.0,2.0,16.0,8.0,0.0,100.0%,8.0,55%,41.0,Latavius Murray,RB,2018,5.8
1227,2018-10-07,5.0,28.261999999999997,MIN,1,PHI,11.0,42.0,3.82,0.0,2.0,2.0,14.0,7.0,0.0,100.0%,7.0,74%,46.0,Latavius Murray,RB,2018,7.6
1228,2018-10-14,6.0,28.269000000000002,MIN,0,ARI,24.0,155.0,6.46,1.0,2.0,1.0,3.0,3.0,0.0,50.0%,1.5,82%,58.0,Latavius Murray,RB,2018,25.8
1229,2018-10-21,7.0,28.276,MIN,1,NYJ,15.0,69.0,4.6,2.0,2.0,2.0,14.0,7.0,0.0,100.0%,7.0,84%,58.0,Latavius Murray,RB,2018,22.3
1230,2018-10-28,8.0,28.283,MIN,0,NOR,13.0,56.0,4.31,1.0,6.0,5.0,39.0,7.8,0.0,83.3%,6.5,84%,61.0,Latavius Murray,RB,2018,20.5
1231,2018-11-04,9.0,28.29,MIN,0,DET,10.0,31.0,3.1,1.0,1.0,1.0,16.0,16.0,0.0,100.0%,16.0,45%,22.0,Latavius Murray,RB,2018,11.7
1232,2018-11-18,10.0,28.304000000000002,MIN,1,CHI,4.0,5.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,9%,6.0,Latavius Murray,RB,2018,0.5
1233,2018-11-25,11.0,28.311,MIN,0,GNB,11.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,40%,28.0,Latavius Murray,RB,2018,3.3
1234,2018-12-02,12.0,28.318,MIN,1,NWE,4.0,11.0,2.75,0.0,2.0,2.0,3.0,1.5,0.0,100.0%,1.5,20%,12.0,Latavius Murray,RB,2018,3.4
1235,2018-12-10,13.0,28.326,MIN,1,SEA,3.0,4.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,14%,8.0,Latavius Murray,RB,2018,0.4
1236,2018-12-16,14.0,28.331999999999997,MIN,0,MIA,15.0,68.0,4.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,39%,27.0,Latavius Murray,RB,2018,12.8
1237,2018-12-23,15.0,28.339000000000002,MIN,1,DET,9.0,22.0,2.44,0.0,2.0,2.0,6.0,3.0,0.0,100.0%,3.0,25%,15.0,Latavius Murray,RB,2018,4.8
1238,2018-12-30,16.0,28.346,MIN,0,CHI,2.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,7%,4.0,Latavius Murray,RB,2018,1.8
1239,2018-09-17,2.0,25.21,SEA,1,CHI,3.0,3.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,100.0%,-1.0,14%,9.0,Mike Davis ,RB,2018,1.2
1240,2018-09-23,3.0,25.215999999999998,SEA,0,DAL,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,12%,8.0,Mike Davis ,RB,2018,1.7
1241,2018-09-30,4.0,25.223000000000003,SEA,1,ARI,21.0,101.0,4.81,2.0,4.0,4.0,23.0,5.75,0.0,100.0%,5.75,71%,47.0,Mike Davis ,RB,2018,31.4
1242,2018-10-07,5.0,25.23,SEA,0,LAR,12.0,68.0,5.67,1.0,2.0,2.0,7.0,3.5,0.0,100.0%,3.5,42%,25.0,Mike Davis ,RB,2018,15.5
1243,2018-10-14,6.0,25.237,SEA,1,OAK,6.0,21.0,3.5,0.0,3.0,1.0,5.0,5.0,0.0,33.3%,1.67,37%,24.0,Mike Davis ,RB,2018,3.6
1244,2018-10-28,7.0,25.250999999999998,SEA,1,DET,10.0,33.0,3.3,0.0,1.0,1.0,2.0,2.0,0.0,100.0%,2.0,32%,20.0,Mike Davis ,RB,2018,4.5
1245,2018-11-04,8.0,25.258000000000003,SEA,0,LAC,15.0,62.0,4.13,0.0,8.0,7.0,45.0,6.43,0.0,87.5%,5.63,72%,58.0,Mike Davis ,RB,2018,17.7
1246,2018-11-11,9.0,25.265,SEA,1,LAR,11.0,58.0,5.27,0.0,6.0,4.0,22.0,5.5,1.0,66.7%,3.67,57%,39.0,Mike Davis ,RB,2018,18.0
1247,2018-11-15,10.0,25.269000000000002,SEA,0,GNB,4.0,26.0,6.5,0.0,2.0,2.0,24.0,12.0,0.0,100.0%,12.0,31%,22.0,Mike Davis ,RB,2018,7.0
1248,2018-11-25,11.0,25.279,SEA,1,CAR,4.0,14.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,29%,18.0,Mike Davis ,RB,2018,1.4
1249,2018-12-02,12.0,25.285999999999998,SEA,0,SFO,4.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,17%,10.0,Mike Davis ,RB,2018,1.0
1250,2018-12-10,13.0,25.294,SEA,0,MIN,3.0,22.0,7.33,0.0,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,27%,18.0,Mike Davis ,RB,2018,3.7
1251,2018-12-16,14.0,25.3,SEA,1,SFO,5.0,21.0,4.2,0.0,8.0,8.0,63.0,7.88,0.0,100.0%,7.88,44%,33.0,Mike Davis ,RB,2018,16.4
1252,2018-12-23,15.0,25.307,SEA,0,KAN,7.0,31.0,4.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,44%,35.0,Mike Davis ,RB,2018,3.1
1253,2018-12-30,16.0,25.314,SEA,0,ARI,7.0,44.0,6.29,1.0,3.0,2.0,12.0,6.0,0.0,66.7%,4.0,40%,25.0,Mike Davis ,RB,2018,13.6
1254,2018-09-09,1.0,23.234,JAX,1,NYG,9.0,41.0,4.56,0.0,3.0,3.0,14.0,4.67,0.0,100.0%,4.67,33%,21.0,Leonard Fournette ,RB,2018,8.5
1255,2018-09-30,4.0,23.255,JAX,0,NYJ,11.0,30.0,2.73,0.0,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,31%,24.0,Leonard Fournette ,RB,2018,4.5
1256,2018-11-11,9.0,23.296999999999997,JAX,1,IND,24.0,53.0,2.21,1.0,5.0,5.0,56.0,11.2,1.0,100.0%,11.2,52%,39.0,Leonard Fournette ,RB,2018,27.9
1257,2018-11-18,10.0,23.304000000000002,JAX,0,PIT,28.0,95.0,3.39,1.0,2.0,2.0,46.0,23.0,0.0,100.0%,23.0,51%,35.0,Leonard Fournette ,RB,2018,22.1
1258,2018-11-25,11.0,23.311,JAX,1,BUF,18.0,95.0,5.28,2.0,3.0,3.0,13.0,4.33,0.0,100.0%,4.33,44%,31.0,Leonard Fournette ,RB,2018,25.8
1259,2018-12-06,13.0,23.322,JAX,1,TEN,14.0,36.0,2.57,0.0,3.0,2.0,5.0,2.5,0.0,66.7%,1.67,77%,55.0,Leonard Fournette ,RB,2018,6.1
1260,2018-12-16,14.0,23.331999999999997,JAX,0,WAS,11.0,46.0,4.18,0.0,4.0,3.0,18.0,6.0,0.0,75.0%,4.5,50%,26.0,Leonard Fournette ,RB,2018,9.4
1261,2018-12-23,15.0,23.339000000000002,JAX,1,MIA,18.0,43.0,2.39,1.0,5.0,3.0,28.0,9.33,0.0,60.0%,5.6,73%,49.0,Leonard Fournette ,RB,2018,16.1
1262,2018-09-09,1.0,21.301,IND,0,CIN,5.0,19.0,3.8,0.0,9.0,7.0,33.0,4.71,0.0,77.8%,3.67,45%,37.0,Nyheim Hines,RB,2018,12.2
1263,2018-09-16,2.0,21.308000000000003,IND,1,WAS,4.0,7.0,1.75,1.0,1.0,1.0,-2.0,-2.0,0.0,100.0%,-2.0,41%,25.0,Nyheim Hines,RB,2018,7.5
1264,2018-09-23,3.0,21.315,IND,1,PHI,5.0,18.0,3.6,0.0,5.0,5.0,25.0,5.0,0.0,100.0%,5.0,73%,43.0,Nyheim Hines,RB,2018,9.3
1265,2018-09-30,4.0,21.322,IND,0,HOU,4.0,10.0,2.5,0.0,11.0,9.0,63.0,7.0,2.0,81.8%,5.73,68%,62.0,Nyheim Hines,RB,2018,28.3
1266,2018-10-04,5.0,21.326,IND,1,NWE,15.0,45.0,3.0,0.0,9.0,7.0,45.0,6.43,0.0,77.8%,5.0,67%,56.0,Nyheim Hines,RB,2018,16.0
1267,2018-10-14,6.0,21.336,IND,1,NYJ,3.0,14.0,4.67,0.0,3.0,2.0,21.0,10.5,0.0,66.7%,7.0,43%,30.0,Nyheim Hines,RB,2018,5.5
1268,2018-10-21,7.0,21.343000000000004,IND,0,BUF,5.0,47.0,9.4,0.0,2.0,1.0,-5.0,-5.0,0.0,50.0%,-2.5,26%,17.0,Nyheim Hines,RB,2018,5.2
1269,2018-10-28,8.0,21.35,IND,1,OAK,11.0,78.0,7.09,0.0,2.0,2.0,7.0,3.5,0.0,100.0%,3.5,36%,28.0,Nyheim Hines,RB,2018,10.5
1270,2018-11-11,9.0,21.364,IND,0,JAX,3.0,3.0,1.0,0.0,4.0,3.0,19.0,6.33,0.0,75.0%,4.75,36%,20.0,Nyheim Hines,RB,2018,5.2
1271,2018-11-18,10.0,22.006,IND,0,TEN,5.0,14.0,2.8,0.0,3.0,1.0,20.0,20.0,0.0,33.3%,6.67,26%,16.0,Nyheim Hines,RB,2018,4.4
1272,2018-11-25,11.0,22.013,IND,0,MIA,9.0,28.0,3.11,0.0,2.0,2.0,22.0,11.0,0.0,100.0%,11.0,38%,26.0,Nyheim Hines,RB,2018,7.0
1273,2018-12-02,12.0,22.02,IND,1,JAX,4.0,5.0,1.25,0.0,9.0,9.0,50.0,5.56,0.0,100.0%,5.56,59%,45.0,Nyheim Hines,RB,2018,14.5
1274,2018-12-09,13.0,22.026999999999997,IND,1,HOU,3.0,1.0,0.33,0.0,5.0,3.0,16.0,5.33,0.0,60.0%,3.2,42%,28.0,Nyheim Hines,RB,2018,4.7
1275,2018-12-16,14.0,22.034000000000002,IND,0,DAL,6.0,19.0,3.17,0.0,6.0,4.0,45.0,11.25,0.0,66.7%,7.5,40%,29.0,Nyheim Hines,RB,2018,10.4
1276,2018-12-23,15.0,22.041,IND,0,NYG,2.0,2.0,1.0,1.0,5.0,4.0,41.0,10.25,0.0,80.0%,8.2,34%,23.0,Nyheim Hines,RB,2018,14.3
1277,2018-12-30,16.0,22.048000000000002,IND,1,TEN,1.0,4.0,4.0,0.0,5.0,3.0,25.0,8.33,0.0,60.0%,5.0,18%,14.0,Nyheim Hines,RB,2018,5.9
1278,2018-09-09,1.0,35.118,MIA,0,TEN,9.0,61.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,29%,18.0,Frank Gore,RB,2018,6.1
1279,2018-09-16,2.0,35.125,MIA,1,NYJ,9.0,25.0,2.78,0.0,1.0,1.0,19.0,19.0,0.0,100.0%,19.0,40%,24.0,Frank Gore,RB,2018,5.4
1280,2018-09-23,3.0,35.132,MIA,0,OAK,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,36%,16.0,Frank Gore,RB,2018,1.2
1281,2018-09-30,4.0,35.139,MIA,1,NWE,11.0,41.0,3.73,0.0,3.0,2.0,16.0,8.0,1.0,66.7%,5.33,51%,25.0,Frank Gore,RB,2018,13.7
1282,2018-10-07,5.0,35.146,MIA,1,CIN,12.0,63.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,41%,26.0,Frank Gore,RB,2018,6.3
1283,2018-10-14,6.0,35.153,MIA,0,CHI,15.0,101.0,6.73,0.0,1.0,1.0,18.0,18.0,0.0,100.0%,18.0,38%,30.0,Frank Gore,RB,2018,15.9
1284,2018-10-21,7.0,35.16,MIA,0,DET,10.0,29.0,2.9,0.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,45%,25.0,Frank Gore,RB,2018,4.3
1285,2018-10-25,8.0,35.164,MIA,1,HOU,12.0,53.0,4.42,0.0,2.0,1.0,5.0,5.0,0.0,50.0%,2.5,44%,29.0,Frank Gore,RB,2018,6.8
1286,2018-11-04,9.0,35.174,MIA,0,NYJ,20.0,53.0,2.65,0.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,51%,29.0,Frank Gore,RB,2018,6.9
1287,2018-11-11,10.0,35.181,MIA,1,GNB,13.0,90.0,6.92,0.0,3.0,2.0,12.0,6.0,0.0,66.7%,4.0,43%,29.0,Frank Gore,RB,2018,12.2
1288,2018-11-25,11.0,35.195,MIA,1,IND,14.0,67.0,4.79,0.0,2.0,1.0,10.0,10.0,0.0,50.0%,5.0,55%,29.0,Frank Gore,RB,2018,8.7
1289,2018-12-02,12.0,35.202,MIA,0,BUF,8.0,21.0,2.63,0.0,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,36%,20.0,Frank Gore,RB,2018,4.1
1290,2018-12-09,13.0,35.209,MIA,0,NWE,12.0,92.0,7.67,0.0,1.0,1.0,24.0,24.0,0.0,100.0%,24.0,48%,23.0,Frank Gore,RB,2018,12.6
1291,2018-12-16,14.0,35.216,MIA,1,MIN,5.0,14.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,13%,7.0,Frank Gore,RB,2018,1.4
1292,2018-10-14,6.0,23.184,BAL,1,TEN,10.0,42.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,18%,14.0,Gus Edwards ,RB,2018,4.2
1293,2018-10-21,7.0,23.191,BAL,0,NOR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,10%,7.0,Gus Edwards ,RB,2018,0.0
1294,2018-10-28,8.0,23.198,BAL,1,CAR,2.0,12.0,6.0,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,12%,8.0,Gus Edwards ,RB,2018,2.9
1295,2018-11-04,9.0,23.205,BAL,0,PIT,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,3%,2.0,Gus Edwards ,RB,2018,1.0
1296,2018-11-18,10.0,23.219,BAL,0,CIN,17.0,115.0,6.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,62%,49.0,Gus Edwards ,RB,2018,22.5
1297,2018-11-25,11.0,23.226,BAL,0,OAK,23.0,118.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,61%,43.0,Gus Edwards ,RB,2018,14.8
1298,2018-12-02,12.0,23.233,BAL,1,ATL,21.0,82.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,49%,40.0,Gus Edwards ,RB,2018,8.2
1299,2018-12-09,13.0,23.24,BAL,1,KAN,16.0,67.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,44%,31.0,Gus Edwards ,RB,2018,6.7
1300,2018-12-16,14.0,23.247,BAL,0,TAM,19.0,104.0,5.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,43%,33.0,Gus Edwards ,RB,2018,19.4
1301,2018-12-22,15.0,23.253,BAL,1,LAC,14.0,92.0,6.57,0.0,1.0,1.0,13.0,13.0,0.0,100.0%,13.0,37%,23.0,Gus Edwards ,RB,2018,11.5
1302,2018-12-30,16.0,23.261,BAL,0,CLE,12.0,76.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,47%,36.0,Gus Edwards ,RB,2018,7.6
1303,2018-09-09,1.0,23.159000000000002,GNB,0,CHI,15.0,47.0,3.13,0.0,2.0,0.0,0.0,0.0,0.0,0.0%,0.0,62%,37.0,Jamaal Williams,RB,2018,4.7
1304,2018-09-16,2.0,23.166,GNB,0,MIN,16.0,59.0,3.69,0.0,4.0,3.0,12.0,4.0,0.0,75.0%,3.0,61%,47.0,Jamaal Williams,RB,2018,10.1
1305,2018-09-23,3.0,23.173000000000002,GNB,1,WAS,5.0,29.0,5.8,0.0,3.0,2.0,16.0,8.0,0.0,66.7%,5.33,43%,30.0,Jamaal Williams,RB,2018,6.5
1306,2018-09-30,4.0,23.18,GNB,0,BUF,11.0,27.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,37%,28.0,Jamaal Williams,RB,2018,2.7
1307,2018-10-07,5.0,23.186999999999998,GNB,1,DET,6.0,33.0,5.5,0.0,4.0,2.0,19.0,9.5,0.0,50.0%,4.75,41%,33.0,Jamaal Williams,RB,2018,9.2
1308,2018-10-15,6.0,23.195,GNB,0,SFO,6.0,29.0,4.83,0.0,3.0,1.0,10.0,10.0,0.0,33.3%,3.33,38%,27.0,Jamaal Williams,RB,2018,4.9
1309,2018-10-28,7.0,23.208000000000002,GNB,1,LAR,4.0,9.0,2.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,25%,13.0,Jamaal Williams,RB,2018,6.9
1310,2018-11-04,8.0,23.215,GNB,1,NWE,7.0,34.0,4.86,0.0,2.0,2.0,20.0,10.0,0.0,100.0%,10.0,42%,31.0,Jamaal Williams,RB,2018,7.4
1311,2018-11-11,9.0,23.221999999999998,GNB,0,MIA,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,25%,14.0,Jamaal Williams,RB,2018,0.3
1312,2018-11-15,10.0,23.226,GNB,1,SEA,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,8%,4.0,Jamaal Williams,RB,2018,0.5
1313,2018-11-25,11.0,23.236,GNB,1,MIN,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,25%,13.0,Jamaal Williams,RB,2018,0.5
1314,2018-12-02,12.0,23.243000000000002,GNB,0,ARI,7.0,13.0,1.86,0.0,4.0,4.0,14.0,3.5,0.0,100.0%,3.5,50%,38.0,Jamaal Williams,RB,2018,6.7
1315,2018-12-09,13.0,23.25,GNB,0,ATL,4.0,17.0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,37%,24.0,Jamaal Williams,RB,2018,1.7
1316,2018-12-16,14.0,23.256999999999998,GNB,1,CHI,12.0,55.0,4.58,1.0,5.0,4.0,42.0,10.5,0.0,80.0%,8.4,87%,59.0,Jamaal Williams,RB,2018,19.7
1317,2018-12-23,15.0,23.264,GNB,1,NYJ,15.0,95.0,6.33,1.0,9.0,6.0,61.0,10.17,0.0,66.7%,6.78,94%,85.0,Jamaal Williams,RB,2018,27.6
1318,2018-12-30,16.0,23.271,GNB,0,DET,8.0,4.0,0.5,0.0,3.0,3.0,16.0,5.33,0.0,100.0%,5.33,70%,39.0,Jamaal Williams,RB,2018,5.0
1319,2017-09-10,1.0,23.038,LAR,0,IND,19.0,40.0,2.11,1.0,6.0,5.0,56.0,11.2,0.0,83.3%,9.33,74%,48.0,Todd Gurley,RB,2017,20.6
1320,2017-09-17,2.0,23.045,LAR,0,WAS,16.0,88.0,5.5,1.0,4.0,3.0,48.0,16.0,1.0,75.0%,12.0,88%,44.0,Todd Gurley,RB,2017,27.6
1321,2017-09-21,3.0,23.049,LAR,1,SFO,28.0,113.0,4.04,2.0,7.0,5.0,36.0,7.2,1.0,71.4%,5.14,94%,61.0,Todd Gurley,RB,2017,40.9
1322,2017-10-01,4.0,23.059,LAR,1,DAL,23.0,121.0,5.26,0.0,8.0,7.0,94.0,13.43,1.0,87.5%,11.75,80%,55.0,Todd Gurley,RB,2017,37.5
1323,2017-10-08,5.0,23.066,LAR,0,SEA,14.0,43.0,3.07,0.0,4.0,2.0,7.0,3.5,0.0,50.0%,1.75,76%,56.0,Todd Gurley,RB,2017,6.0
1324,2017-10-15,6.0,23.073,LAR,1,JAX,23.0,116.0,5.04,0.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,83%,48.0,Todd Gurley,RB,2017,16.0
1325,2017-10-22,7.0,23.08,LAR,0,ARI,22.0,106.0,4.82,1.0,8.0,4.0,48.0,12.0,0.0,50.0%,6.0,69%,55.0,Todd Gurley,RB,2017,28.4
1326,2017-11-05,8.0,23.094,LAR,1,NYG,16.0,59.0,3.69,2.0,3.0,2.0,45.0,22.5,0.0,66.7%,15.0,62%,40.0,Todd Gurley,RB,2017,24.4
1327,2017-11-12,9.0,23.101,LAR,0,HOU,11.0,68.0,6.18,0.0,7.0,6.0,68.0,11.33,0.0,85.7%,9.71,80%,53.0,Todd Gurley,RB,2017,19.6
1328,2017-11-19,10.0,23.108,LAR,1,MIN,15.0,37.0,2.47,1.0,4.0,3.0,19.0,6.33,0.0,75.0%,4.75,92%,54.0,Todd Gurley,RB,2017,14.6
1329,2017-11-26,11.0,23.115,LAR,0,NOR,17.0,74.0,4.35,0.0,7.0,4.0,54.0,13.5,0.0,57.1%,7.71,90%,69.0,Todd Gurley,RB,2017,16.8
1330,2017-12-03,12.0,23.122,LAR,1,ARI,19.0,74.0,3.89,0.0,7.0,6.0,84.0,14.0,0.0,85.7%,12.0,95%,55.0,Todd Gurley,RB,2017,21.8
1331,2017-12-10,13.0,23.129,LAR,0,PHI,13.0,96.0,7.38,2.0,5.0,3.0,39.0,13.0,0.0,60.0%,7.8,94%,45.0,Todd Gurley,RB,2017,28.5
1332,2017-12-17,14.0,23.136,LAR,1,SEA,21.0,152.0,7.24,3.0,3.0,3.0,28.0,9.33,1.0,100.0%,9.33,63%,43.0,Todd Gurley,RB,2017,48.0
1333,2017-12-24,15.0,23.143,LAR,1,TEN,22.0,118.0,5.36,0.0,13.0,10.0,158.0,15.8,2.0,76.9%,12.15,93%,62.0,Todd Gurley,RB,2017,55.6
1334,2017-09-07,1.0,22.031999999999996,KAN,1,NWE,17.0,148.0,8.71,1.0,5.0,5.0,98.0,19.6,2.0,100.0%,19.6,57%,39.0,Kareem Hunt,RB,2017,49.6
1335,2017-09-17,2.0,22.041999999999998,KAN,0,PHI,13.0,81.0,6.23,2.0,3.0,3.0,28.0,9.33,0.0,100.0%,9.33,74%,39.0,Kareem Hunt,RB,2017,25.9
1336,2017-09-24,3.0,22.049,KAN,1,LAC,17.0,172.0,10.12,1.0,1.0,1.0,11.0,11.0,0.0,100.0%,11.0,70%,37.0,Kareem Hunt,RB,2017,28.3
1337,2017-10-02,4.0,22.057,KAN,0,WAS,21.0,101.0,4.81,0.0,4.0,4.0,20.0,5.0,0.0,100.0%,5.0,66%,50.0,Kareem Hunt,RB,2017,19.1
1338,2017-10-08,5.0,22.063000000000002,KAN,1,HOU,29.0,107.0,3.69,0.0,4.0,3.0,9.0,3.0,0.0,75.0%,2.25,71%,55.0,Kareem Hunt,RB,2017,17.6
1339,2017-10-15,6.0,22.07,KAN,0,PIT,9.0,21.0,2.33,0.0,6.0,5.0,89.0,17.8,0.0,83.3%,14.83,78%,42.0,Kareem Hunt,RB,2017,16.0
1340,2017-10-19,7.0,22.074,KAN,1,OAK,18.0,87.0,4.83,0.0,4.0,4.0,30.0,7.5,0.0,100.0%,7.5,73%,45.0,Kareem Hunt,RB,2017,15.7
1341,2017-10-30,8.0,22.085,KAN,0,DEN,22.0,46.0,2.09,0.0,5.0,3.0,22.0,7.33,0.0,60.0%,4.4,74%,46.0,Kareem Hunt,RB,2017,9.8
1342,2017-11-05,9.0,22.090999999999998,KAN,1,DAL,9.0,37.0,4.11,0.0,5.0,4.0,24.0,6.0,0.0,80.0%,4.8,54%,31.0,Kareem Hunt,RB,2017,10.1
1343,2017-11-19,10.0,22.105,KAN,1,NYG,18.0,73.0,4.06,0.0,4.0,3.0,4.0,1.33,0.0,75.0%,1.0,67%,50.0,Kareem Hunt,RB,2017,10.7
1344,2017-11-26,11.0,22.112,KAN,0,BUF,11.0,17.0,1.55,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,66%,38.0,Kareem Hunt,RB,2017,3.6
